place_id,business_name,address,google_maps,industry,sub_business,instagram,tiktok,linkedin,website,facebook,email,pic_name,whatsapp_or_phone,price_range
490,Victoria's Secret,,"https://www.google.com/maps?q=-6.8897052,107.5956877",Ritel,Ritel Umum,,,,,,,,,$$
491,Vivo,,"https://www.google.com/maps?q=-6.8962976,107.5911752",Otomotif,SPBU,,,,,,,,,$$
492,Warung Cepot Hidangan Indonesia,,"https://www.google.com/maps?q=-6.908369,107.5981989",Kuliner,Restaurant,,,,http://warungcepot.com,https://www.facebook.com/warungcepot@gmail.com,,,0226127800,$$
493,Wendy's,,"https://www.google.com/maps?q=-6.8942243,107.6047504",Kuliner,Restaurant,,,,,,,,,$$
494,Yogya,,"https://www.google.com/maps?q=-6.9320088,107.5761657",Ritel,Minimarket,,,,,,,,,$
495,Yomart Fresh,,"https://www.google.com/maps?q=-6.8604272,107.5260473",Ritel,Minimarket,,,,,,,,,$
496,Zara,,"https://www.google.com/maps?q=-6.8882796,107.5957959",Ritel,Ritel Umum,,,,,,,,,$$
497,AEP's Nasi Goreng,,"https://www.google.com/maps?q=-6.869891,107.5934101",Kuliner,Restaurant,,,,,,,,,$$
498,ASOKA Inn,,"https://www.google.com/maps?q=-6.8807157,107.5808554",Akomodasi,Hotel,,,,,,,,,$$$
499,ATM BII,,"https://www.google.com/maps?q=-6.905996,107.5969219",Keuangan,Bank/ATM,,,,,,,,,$
500,ATM BRI,,"https://www.google.com/maps?q=-6.8893043,107.5958075",Keuangan,Bank/ATM,,,,,,,,,$
501,ATM Bank Aladin,,"https://www.google.com/maps?q=-6.9208632,107.5929791",Keuangan,Bank/ATM,,,,,,,,,$
502,ATM Center,,"https://www.google.com/maps?q=-6.8921532,107.6106887",Keuangan,Bank/ATM,,,,,,,,,$
503,ATM Danamon,,"https://www.google.com/maps?q=-6.8894747,107.5957324",Keuangan,Bank/ATM,,,,,,,,,$
504,ATM Maybank,,"https://www.google.com/maps?q=-6.9058043,107.5966644",Keuangan,Bank/ATM,,,,,,,,,$
505,ATM OCBC Nisp,,"https://www.google.com/maps?q=-6.8893256,107.5956653",Keuangan,Bank/ATM,,,,,,,,,$
506,ATM Permata Bank,,"https://www.google.com/maps?q=-6.8892563,107.5957055",Keuangan,Bank/ATM,,,,,,,,,$
507,Ahadiat Hotel & Bungalow,,"https://www.google.com/maps?q=-6.8803495,107.5882717",Akomodasi,Hotel,,,,,,,,,$$$
508,Alfamaret,,"https://www.google.com/maps?q=-6.8937176,107.5836565",Ritel,Minimarket,,,,,,,,,$
509,Alfamidi,,"https://www.google.com/maps?q=-6.8851496,107.5192766",Ritel,Minimarket,,,,,,,,,$
510,Altero,,"https://www.google.com/maps?q=-6.9004947,107.6025507",Kuliner,Restaurant,,,,,,,,,$$
511,Amaris Hotel,,"https://www.google.com/maps?q=-6.8902546,107.603809",Akomodasi,Hotel,,,,,,,,,$$$
512,Ambrogio Patisserie,,"https://www.google.com/maps?q=-6.8635657,107.4785768",Kuliner,Restaurant,,,,,,,,,$$
513,Ambun Pagi,,"https://www.google.com/maps?q=-6.8964177,107.595882",Kuliner,Restaurant,,,,,,,,,$$
514,Amira Hotel,,"https://www.google.com/maps?q=-6.8841687,107.5831743",Akomodasi,Hotel,,,,,,,,,$$$
515,Ampera,,"https://www.google.com/maps?q=-6.8594667,107.5950246",Kuliner,Restaurant,,,,,,,,,$$
516,Ananda Cimahi,,"https://www.google.com/maps?q=-6.8966219,107.559485",Ritel,Minimarket,,,,,,,,,$
517,Anata Salon Pasir Kaliki,,"https://www.google.com/maps?q=-6.9018179,107.597282",Ritel,Minimarket,,,,,,,,,$
518,Anata Salon Setrasari,,"https://www.google.com/maps?q=-6.8777856,107.5871332",Ritel,Minimarket,,,,,,,,,$
519,Andelir Hotel,,"https://www.google.com/maps?q=-6.8962022,107.601104",Akomodasi,Hotel,,,,,,,,,$$$
520,Angkringan Rumah Nenek,,"https://www.google.com/maps?q=-6.8822515,107.6127948",Kuliner,Restaurant,,,,,,,,,$$
521,Apotek Anna,,"https://www.google.com/maps?q=-6.8836612,107.5529922",Kesehatan,Apotek,,,,,,,,,$$
522,Apotek Arsaya,,"https://www.google.com/maps?q=-6.8784593,107.6033341",Kesehatan,Apotek,,,,,,,,,$$
523,Apotek Cisarua,,"https://www.google.com/maps?q=-6.8112047,107.5605297",Kesehatan,Apotek,,,,,,,,,$$
524,Apotek K-24,,"https://www.google.com/maps?q=-6.8735225,107.5522742",Kesehatan,Apotek,,,,,,,,,$$
525,Apotek RS AU dr M. Salamun,,"https://www.google.com/maps?q=-6.8640425,107.6048425",Kesehatan,Apotek,,,,,,,,,$$
526,Apotek Rahayu,,"https://www.google.com/maps?q=-6.9225909,107.5934155",Kesehatan,Apotek,,,,,,,,,$$
527,Ariandri Boutique Guesthouse,,"https://www.google.com/maps?q=-6.8881008,107.5825238",Akomodasi,Hotel,,,,,,,,,$$$
528,Armor Kopi Badjoeri,,"https://www.google.com/maps?q=-6.8447096,107.5929256",Kuliner,Coffee Shop,,,,,,,,,$$
529,Aroem Resto,,"https://www.google.com/maps?q=-6.8866152,107.613184",Kuliner,Restaurant,,,,,,,,,$$
530,Art Deco Luxury Hotel,,"https://www.google.com/maps?q=-6.8700507,107.6076831",Akomodasi,Hotel,,,,,,,,,$$$
531,Arum Sari,,"https://www.google.com/maps?q=-6.931317,107.5400406",Kuliner,Restaurant,,,,,,,,,$$
532,Arwiga Hotel and Convention,,"https://www.google.com/maps?q=-6.8922096,107.5991368",Akomodasi,Hotel,,,,,,,,,$$$
533,Asmila Boutique Hotel,,"https://www.google.com/maps?q=-6.8821468,107.6001959",Akomodasi,Hotel,,,,,,,,,$$$
534,Aston Pasteur,,"https://www.google.com/maps?q=-6.8934438,107.5872882",Akomodasi,Hotel,,,,,,,,,$$$
535,Aston Tropicana,,"https://www.google.com/maps?q=-6.8964744,107.6036507",Akomodasi,Hotel,,,,,,,,,$$$
536,Auraku Salon,,"https://www.google.com/maps?q=-6.8915563,107.6021321",Ritel,Minimarket,,,,,,,,,$
537,Ayam Cobek Langganan,,"https://www.google.com/maps?q=-6.9010333,107.6016546",Kuliner,Restaurant,,,,,,,,,$$
538,Ayam Gepuk Pak Gembus Ciumbuleuit,,"https://www.google.com/maps?q=-6.8740529,107.6045701",Kuliner,Restaurant,,,,,,,,,$$
539,Azura,,"https://www.google.com/maps?q=-6.8936343,107.6052029",Ritel,Ritel Umum,,,,,,,,,$$
540,B & L,,"https://www.google.com/maps?q=-6.8901204,107.5959573",Ritel,Ritel Umum,,,,,,,,,$$
541,BBQ Mountain Boys Burger,,"https://www.google.com/maps?q=-6.9144444,107.5930793",Kuliner,Restaurant,,,,,,,,,$$
542,BCA Surya Sumantri,,"https://www.google.com/maps?q=-6.8912467,107.5812981",Keuangan,Bank/ATM,,,,,,,,,$
543,BJB,,"https://www.google.com/maps?q=-6.90694,107.5997463",Keuangan,Bank/ATM,,,,,,,,,$
544,BMK,,"https://www.google.com/maps?q=-6.8939367,107.6050187",Kuliner,Restaurant,,,,,,,,,$$
545,BNP,,"https://www.google.com/maps?q=-6.8873918,107.5966257",Keuangan,Bank/ATM,,,,,,,,,$
546,BNP Suria Sumantri,,"https://www.google.com/maps?q=-6.8853374,107.5810733",Keuangan,Bank/ATM,,,,,,,,,$
547,BORMA Supermarket,,"https://www.google.com/maps?q=-6.8909736,107.5717199",Ritel,Minimarket,,,,,,,,,$
548,BRILink,,"https://www.google.com/maps?q=-6.9207807,107.5927685",Ritel,Ritel Umum,,,,,,,,,$$
549,BaOng,,"https://www.google.com/maps?q=-6.8935893,107.6052056",Ritel,Ritel Umum,,,,,,,,,$$
550,Baby Dutch Pancake,,"https://www.google.com/maps?q=-6.8694884,107.6089172",Kuliner,Restaurant,,,,,,,,,$$
551,Bagul Gianyar,,"https://www.google.com/maps?q=-6.9107444,107.5977119",Kuliner,Restaurant,,,,,,,,,$$
552,Bakmi GM,,"https://www.google.com/maps?q=-6.893172,107.6051965",Kuliner,Restaurant,,,,,,,,,$$
553,Bakmi Jogja,,"https://www.google.com/maps?q=-6.8966337,107.5970159",Kuliner,Restaurant,,,,,,,,,$$
554,Bakmitopia,,"https://www.google.com/maps?q=-6.8940427,107.605689",Kuliner,Restaurant,,,,,,,,,$$
555,Bakpao Djakarta,,"https://www.google.com/maps?q=-6.8937632,107.6054634",Kuliner,Restaurant,,,,,,,,,$$
556,Bakso Boedjangan,,"https://www.google.com/maps?q=-6.9073948,107.5833286",Kuliner,Restaurant,,,,,,,,,$$
557,Bakso Malang Enggal,,"https://www.google.com/maps?q=-6.8970431,107.5914757",Kuliner,Restaurant,,,,,,,,,$$
558,Bakso Malang Karapitan,,"https://www.google.com/maps?q=-6.8930149,107.6054701",Kuliner,Restaurant,,,,,,,,,$$
559,Bandung People's Place,,"https://www.google.com/maps?q=-6.9063555,107.5985943",Kuliner,Restaurant,,,,,,,,,$$
560,Bandung Trade Center,,"https://www.google.com/maps?q=-6.8933798,107.5849265",Ritel,Ritel Umum,,,,,,,,,$$
561,Bank BCA Kantor Cabang Pembantu,,"https://www.google.com/maps?q=-6.9028644,107.597215",Keuangan,Bank/ATM,,,,,,,,,$
562,Bank BRI Pasir Kaliki,,"https://www.google.com/maps?q=-6.9037863,107.5977534",Keuangan,Bank/ATM,,,,,,,,,$
563,Bank Mandiri Cabang Setrasari Mall,,"https://www.google.com/maps?q=-6.8813709,107.5815729",Keuangan,Bank/ATM,,,,,,,,,$
564,Bank Mandiri Pasir Kaliki,,"https://www.google.com/maps?q=-6.904269,107.5977656",Keuangan,Bank/ATM,,,,,,,,,$
565,Bank Maspion,,"https://www.google.com/maps?q=-6.906297,107.59636",Keuangan,Bank/ATM,,,,,,,,,$
566,Bank Mayapada,,"https://www.google.com/maps?q=-6.9326086,107.5759403",Keuangan,Bank/ATM,,,,,,,,,$
567,Bank Maybank,,"https://www.google.com/maps?q=-6.9035356,107.5977626",Keuangan,Bank/ATM,,,,,,,,,$
568,Bank Negara Indonesia,,"https://www.google.com/maps?q=-6.8980097,107.5934612",Keuangan,Bank/ATM,,,,,,,,,$
569,Bank Niaga Cab. Suryasumatri,,"https://www.google.com/maps?q=-6.8817136,107.581199",Keuangan,Bank/ATM,,,,,,,,,$
570,Bank SBI,,"https://www.google.com/maps?q=-6.9044537,107.6041675",Keuangan,Bank/ATM,,,,,,,,,$
571,Bank UOB,,"https://www.google.com/maps?q=-6.9030908,107.5973091",Keuangan,Bank/ATM,,,,,,,,,$
572,Bariton Bakery,,"https://www.google.com/maps?q=-6.8795614,107.6032139",Kuliner,Bakery,,,,,,,,,$
573,Baso Solo Luwes 2,,"https://www.google.com/maps?q=-6.8846654,107.6073974",Kuliner,Restaurant,,,,,,,,,$$
574,Batagor & mie baso,,"https://www.google.com/maps?q=-6.9062762,107.590788",Kuliner,Restaurant,,,,,,,,,$$
575,Bath & Body Works,,"https://www.google.com/maps?q=-6.8894327,107.5956773",Ritel,Ritel Umum,,,,,,,,,$$
576,Batik Keris,,"https://www.google.com/maps?q=-6.8895294,107.5956829",Ritel,Ritel Umum,,,,,,,,,$$
577,Bean Spot,,"https://www.google.com/maps?q=-6.8980223,107.6038112",Kuliner,Coffee Shop,,,,,,,,,$$
578,Bebek Crispy,,"https://www.google.com/maps?q=-6.8934997,107.6050826",Kuliner,Restaurant,,,,,,,,,$$
579,Belviu Hotel Bandung,,"https://www.google.com/maps?q=-6.8828257,107.6003041",Akomodasi,Hotel,,,,,,,,,$$$
580,Bershka,,"https://www.google.com/maps?q=-6.890274,107.5959631",Ritel,Ritel Umum,,,,,,,,,$$
581,Bidan Ati,,"https://www.google.com/maps?q=-6.8372269,107.5989997",Kesehatan,Klinik,,,,,,,,,$$
582,Bidan Efi,,"https://www.google.com/maps?q=-6.8396358,107.5983052",Kesehatan,Klinik,,,,,,,,,$$
583,Bidan Tini Hartini,,"https://www.google.com/maps?q=-6.8883955,107.5922221",Kesehatan,Klinik,,,,,,,,,$$
584,Birds & Bees,,"https://www.google.com/maps?q=-6.8896041,107.5954038",Ritel,Ritel Umum,,,,,,,,,$$
585,Black Canyon,,"https://www.google.com/maps?q=-6.8885606,107.5960266",Kuliner,Coffee Shop,,,,,,,,,$$
586,Bloemen,,"https://www.google.com/maps?q=-6.8880195,107.6016212",Kuliner,Restaurant,,,,,,,,,$$
587,Borma,,"https://www.google.com/maps?q=-6.8738059,107.5962389",Ritel,Minimarket,,,,,,,,,$
588,Borma Dept Store,,"https://www.google.com/maps?q=-6.8681918,107.5318381",Ritel,Minimarket,,,,,,,,,$
589,Borma Toserba Cijerah,,"https://www.google.com/maps?q=-6.9197279,107.5695491",Ritel,Ritel Umum,,,,,,,,,$$
590,Borma Toserba Kerkof Cimahi,,"https://www.google.com/maps?q=-6.9037836,107.5317932",Ritel,Minimarket,,,,,,,,,$
591,Borma Toserba Permata Cimahi,,"https://www.google.com/maps?q=-6.8612261,107.5198936",Ritel,Minimarket,,,,,,,,,$
592,Borobudor,,"https://www.google.com/maps?q=-6.8999911,107.6039898",Kuliner,Restaurant,,,,,,,,,$$
593,Braun Buffel,,"https://www.google.com/maps?q=-6.8884889,107.5959189",Ritel,Ritel Umum,,,,,,,,,$$
594,Brother Jonn & Sons,,"https://www.google.com/maps?q=-6.8787541,107.6035871",Kuliner,Restaurant,,,,,,,,,$$
595,Bumbu Desa Rumah Mode,,"https://www.google.com/maps?q=-6.8825002,107.5997553",Kuliner,Restaurant,,,,,,,,,$$
596,Bumi Semilir Hotel Resto & Cafe,,"https://www.google.com/maps?q=-6.8566694,107.5840191",Akomodasi,Hotel,,,,,,,,,$$$
597,CB Laundry,,"https://www.google.com/maps?q=-6.9124636,107.5987049",Jasa,Laundry,,,,,,,,,$
598,CBR ritel Central Alat Kesehatan,,"https://www.google.com/maps?q=-6.8996253,107.597115",Kesehatan,Apotek,,,,,,,,,$$
599,CFC,,"https://www.google.com/maps?q=-6.8963513,107.5971582",Kuliner,Restaurant,,,,,,,,,$$
600,CGV Cafe,,"https://www.google.com/maps?q=-6.8881792,107.5960006",Kuliner,Coffee Shop,,,,,,,,,$$
601,CV Niscaya Berkah,,"https://www.google.com/maps?q=-6.8729055,107.5407828",Ritel,Ritel Umum,,,,,,,,,$$
602,Caffetaria,,"https://www.google.com/maps?q=-6.8595488,107.5941642",Kuliner,Coffee Shop,,,,,,,,,$$
603,Cakue Sekolahan,,"https://www.google.com/maps?q=-6.8929564,107.6051027",Kuliner,Restaurant,,,,,,,,,$$
604,Camerlang,,"https://www.google.com/maps?q=-6.9122725,107.5976731",Akomodasi,Hotel,,,,,,,,,$$$
605,Canda.coffee,,"https://www.google.com/maps?q=-6.8506881,107.4964765",Kuliner,Coffee Shop,,,,,,,,,$$
606,Caryota,,"https://www.google.com/maps?q=-6.884368,107.5963463",Akomodasi,Hotel,,,,,,,,,$$$
607,Casa D'Ladera,,"https://www.google.com/maps?q=-6.861819,107.5963787",Akomodasi,Hotel,,,,,,,,,$$$
608,Cassadua Hotel,,"https://www.google.com/maps?q=-6.8897003,107.5781911",Akomodasi,Hotel,,,,,,,,,$$$
609,Century,,"https://www.google.com/maps?q=-6.8891911,107.5956801",Kesehatan,Apotek,,,,,,,,,$$
610,Cerita di,,"https://www.google.com/maps?q=-6.9035058,107.6041268",Kuliner,Coffee Shop,,,,,,,,,$$
611,Charles & Keith,,"https://www.google.com/maps?q=-6.8890709,107.5956785",Ritel,Ritel Umum,,,,,,,,,$$
612,Cherry Homes,,"https://www.google.com/maps?q=-6.8872528,107.5839909",Akomodasi,Hotel,,,,,,,,,$$$
613,Chiba,,"https://www.google.com/maps?q=-6.9045335,107.5993145",Kuliner,Restaurant,,,,,,,,,$$
614,Chikuro,,"https://www.google.com/maps?q=-6.8937951,107.6052676",Kuliner,Restaurant,,,,,,,,,$$
615,Chingu Laundry Sukajadi,,"https://www.google.com/maps?q=-6.89091,107.5969958",Jasa,Laundry,,,,,,,,,$
616,Chung Gi Wa - Sukajadi,,"https://www.google.com/maps?q=-6.8825712,107.580079",Kuliner,Restaurant,,,,,,,,,$$
617,Cimahi Mall,,"https://www.google.com/maps?q=-6.8784237,107.5395923",Ritel,Ritel Umum,,,,,,,,,$$
618,Cimahi Square,,"https://www.google.com/maps?q=-6.8716947,107.5437606",Ritel,Minimarket,,,,,,,,,$
619,Cinnamon Hotel Boutique Syariah,,"https://www.google.com/maps?q=-6.8586379,107.595254",Akomodasi,Hotel,,,,,,,,,$$$
620,Cireng Cipaganti,,"https://www.google.com/maps?q=-6.8873682,107.6021008",Kuliner,Restaurant,,,,,,,,,$$
621,Citibank,,"https://www.google.com/maps?q=-6.8930682,107.6056337",Keuangan,Bank/ATM,,,,,,,,,$
622,Clarks,,"https://www.google.com/maps?q=-6.8887158,107.5957521",Ritel,Ritel Umum,,,,,,,,,$$
623,ClassiQue,,"https://www.google.com/maps?q=-6.850147,107.5857206",Kuliner,Coffee Shop,,,,,,,,,$$
624,Cleo Guest House,,"https://www.google.com/maps?q=-6.884412,107.5985616",Akomodasi,Hotel,,,,,,,,,$$$
625,Coffee Lab 5758,,"https://www.google.com/maps?q=-6.8613391,107.5825779",Kuliner,Coffee Shop,,,,,,,,,$$
626,Colombia,,"https://www.google.com/maps?q=-6.8579813,107.5941032",Kuliner,Restaurant,,,,,,,,,$$
627,Concordia Hotel,,"https://www.google.com/maps?q=-6.866686,107.6082433",Akomodasi,Hotel,,,,,,,,,$$$
628,Condotti,,"https://www.google.com/maps?q=-6.888637,107.5957501",Ritel,Ritel Umum,,,,,,,,,$$
629,Cop-Copine,,"https://www.google.com/maps?q=-6.887541,107.5968379",Kuliner,Restaurant,,,,,,,,,$$
630,Crack Berry,,"https://www.google.com/maps?q=-6.8891544,107.5954591",Ritel,Ritel Umum,,,,,,,,,$$
631,Craftholic,,"https://www.google.com/maps?q=-6.8892625,107.5954605",Ritel,Ritel Umum,,,,,,,,,$$
632,D' River Guest House,,"https://www.google.com/maps?q=-6.8862417,107.6043448",Akomodasi,Hotel,,,,,,,,,$$$
633,D'BestO,,"https://www.google.com/maps?q=-6.8771028,107.5779728",Kuliner,Restaurant,,,,,,,,,$$
634,D'Cost,,"https://www.google.com/maps?q=-6.893725,107.6057251",Kuliner,Restaurant,,,,,,,,,$$
635,D'Crepes,,"https://www.google.com/maps?q=-6.8938311,107.6053897",Kuliner,Restaurant,,,,,,,,,$$
636,Daily Foodhall,,"https://www.google.com/maps?q=-6.8857667,107.5200872",Ritel,Minimarket,,,,,,,,,$
637,Daily Fresh,,"https://www.google.com/maps?q=-6.8897658,107.5954041",Ritel,Minimarket,,,,,,,,,$
638,Dalaraos,,"https://www.google.com/maps?q=-6.8844734,107.6063465",Kuliner,Restaurant,,,,,,,,,$$
639,Dapur Cihampelas,,"https://www.google.com/maps?q=-6.8977654,107.6041733",Kuliner,Restaurant,,,,,,,,,$$
640,Dapur Dahapati,,"https://www.google.com/maps?q=-6.8873777,107.60234",Kuliner,Restaurant,,,,,,,,,$$
641,Dapur Nunomy,,"https://www.google.com/maps?q=-6.8817134,107.6119044",Kuliner,Restaurant,,,,,,,,,$$
642,Dapur Solo,,"https://www.google.com/maps?q=-6.8947462,107.6047328",Kuliner,Restaurant,,,,,,,,,$$
643,Day's & Smoothie,,"https://www.google.com/maps?q=-6.8885612,107.5956622",Ritel,Ritel Umum,,,,,,,,,$$
644,Diaz,,"https://www.google.com/maps?q=-6.8948175,107.5982706",Ritel,Ritel Umum,,,,,,,,,$$
645,Ditokokopi,,"https://www.google.com/maps?q=-6.8794269,107.6032186",Kuliner,Coffee Shop,,,,,,,,,$$
646,Dokter Juwita Ninda Suherman Sukarasa,,"https://www.google.com/maps?q=-6.8785955,107.5809916",Kesehatan,Klinik,,,,,,,,,$$
647,Domino's,,"https://www.google.com/maps?q=-6.8903206,107.5963924",Kuliner,Restaurant,,,,,,,,,$$
648,Donini,,"https://www.google.com/maps?q=-6.8887289,107.5956637",Ritel,Ritel Umum,,,,,,,,,$$
649,Double Three,,"https://www.google.com/maps?q=-6.8662684,107.4719828",Kuliner,Coffee Shop,,,,,,,,,$$
650,Dunkin Donut,,"https://www.google.com/maps?q=-6.8813231,107.5815533",Kuliner,Restaurant,,,,,,,,,$$
651,Dunkin' Donuts,,"https://www.google.com/maps?q=-6.903199,107.5973479",Kuliner,Bakery,,,,,,,,,$
652,Durian NdoL,,"https://www.google.com/maps?q=-6.9176973,107.5981544",Kuliner,Restaurant,,,,,,,,,$$
653,Duta Kartini,,"https://www.google.com/maps?q=-6.8822943,107.581102",Kesehatan,Apotek,,,,,,,,,$$
654,Eatboss,,"https://www.google.com/maps?q=-6.9044343,107.597659",Kuliner,Restaurant,,,,,,,,,$$
655,Eaton Bakery,,"https://www.google.com/maps?q=-6.8829404,107.5992425",Kuliner,Restaurant,,,,,,,,,$$
656,Edelweiss,,"https://www.google.com/maps?q=-6.8820821,107.5967445",Akomodasi,Hotel,,,,,,,,,$$$
657,Eiger Coffee,,"https://www.google.com/maps?q=-6.9052076,107.6045701",Kuliner,Coffee Shop,,,,,,,,,$$
658,El Cavana Hotel,,"https://www.google.com/maps?q=-6.9148979,107.5987599",Akomodasi,Hotel,,,,,,,,,$$$
659,Elenor's Home,,"https://www.google.com/maps?q=-6.8880057,107.6012479",Akomodasi,Hotel,,,,,,,,,$$$
660,Eliza,,"https://www.google.com/maps?q=-6.9151191,107.5928758",Kuliner,Bakery,,,,,,,,,$
661,Emina,,"https://www.google.com/maps?q=-6.8934891,107.6055913",Ritel,Ritel Umum,,,,,,,,,$$
662,Es Teh Nusantara,,"https://www.google.com/maps?q=-6.8938431,107.6055559",Kuliner,Coffee Shop,,,,,,,,,$$
663,Everbest,,"https://www.google.com/maps?q=-6.8893837,107.5959016",Ritel,Ritel Umum,,,,,,,,,$$
664,Excellent Seven Boutique Hotel,,"https://www.google.com/maps?q=-6.9010747,107.5995703",Akomodasi,Hotel,,,,,,,,,$$$
665,Fave,,"https://www.google.com/maps?q=-6.896059,107.6036829",Akomodasi,Hotel,,,,,,,,,$$$
666,Fave Hotel,,"https://www.google.com/maps?q=-6.9161539,107.5942195",Akomodasi,Hotel,,,,,,,,,$$$
667,Fillo Gellato,,"https://www.google.com/maps?q=-6.8690083,107.608885",Kuliner,Restaurant,,,,,,,,,$$
668,Fish and Co,,"https://www.google.com/maps?q=-6.8903694,107.5962594",Kuliner,Restaurant,,,,,,,,,$$
669,Fossil,,"https://www.google.com/maps?q=-6.8898562,107.5956914",Ritel,Ritel Umum,,,,,,,,,$$
670,Fresh Suki,,"https://www.google.com/maps?q=-6.8936666,107.6050894",Kuliner,Restaurant,,,,,,,,,$$
671,Fullmar House,,"https://www.google.com/maps?q=-6.8855054,107.5832957",Akomodasi,Hotel,,,,,,,,,$$$
672,GH Universal,,"https://www.google.com/maps?q=-6.8500004,107.5982953",Akomodasi,Hotel,,,,,,,,,$$$
673,GH Universal Hotel,,"https://www.google.com/maps?q=-6.8505181,107.598007",Akomodasi,Hotel,,,,,,,,,$$$
674,GORJES SALON,,"https://www.google.com/maps?q=-6.9150741,107.5943968",Ritel,Minimarket,,,,,,,,,$
675,Gadis Desa,,"https://www.google.com/maps?q=-6.8546907,107.5890617",Kuliner,Restaurant,,,,,,,,,$$
676,Ganto Laundry,,"https://www.google.com/maps?q=-6.8799736,107.611901",Jasa,Laundry,,,,,,,,,$
677,Garage,,"https://www.google.com/maps?q=-6.8888504,107.5954177",Ritel,Ritel Umum,,,,,,,,,$$
678,Garmelia,,"https://www.google.com/maps?q=-6.8660711,107.4715149",Kuliner,Bakery,,,,,,,,,$
679,Geowisata Inn,,"https://www.google.com/maps?q=-6.917279,107.5786045",Akomodasi,Hotel,,,,,,,,,$$$
680,Giggle Box,,"https://www.google.com/maps?q=-6.8637143,107.4784492",Kuliner,Restaurant,,,,,,,,,$$
681,Gigglebox,,"https://www.google.com/maps?q=-6.8931108,107.6050973",Kuliner,Restaurant,,,,,,,,,$$
682,Gino Feruci Kebonjati Hotel,,"https://www.google.com/maps?q=-6.9164956,107.5988392",Akomodasi,Hotel,,,,,,,,,$$$
683,Giordano,,"https://www.google.com/maps?q=-6.8936632,107.6052089",Ritel,Ritel Umum,,,,,,,,,$$
684,Gokana,,"https://www.google.com/maps?q=-6.8936141,107.6057343",Kuliner,Restaurant,,,,,,,,,$$
685,Gormetaria,,"https://www.google.com/maps?q=-6.9016624,107.597561",Kuliner,Restaurant,,,,,,,,,$$
686,Grace,,"https://www.google.com/maps?q=-6.8815495,107.5944013",Kuliner,Restaurant,,,,,,,,,$$
687,Grand Aquila Hotel Bandung,,"https://www.google.com/maps?q=-6.8949993,107.5898408",Akomodasi,Hotel,,,,,,,,,$$$
688,Grand Tjokro Bandung,,"https://www.google.com/maps?q=-6.8861889,107.6039398",Ritel,Ritel Umum,,,,,,,,,$$
689,Grandia,,"https://www.google.com/maps?q=-6.9006929,107.6045328",Akomodasi,Hotel,,,,,,,,,$$$
690,Grha Ciumbuleuit Guest House,,"https://www.google.com/maps?q=-6.866601,107.6062993",Akomodasi,Hotel,,,,,,,,,$$$
691,Gula Merah,,"https://www.google.com/maps?q=-6.8887545,107.5960331",Kuliner,Restaurant,,,,,,,,,$$
692,Gumilang Regency Hotel,,"https://www.google.com/maps?q=-6.8458278,107.599553",Akomodasi,Hotel,,,,,,,,,$$$
693,Gyukaku,,"https://www.google.com/maps?q=-6.8895219,107.5960441",Kuliner,Restaurant,,,,,,,,,$$
694,Halaman,,"https://www.google.com/maps?q=-6.8889259,107.5960428",Kuliner,Coffee Shop,,,,,,,,,$$
695,Happy Suki Gyukatsu & BBQ,,"https://www.google.com/maps?q=-6.9056885,107.5968039",Kuliner,Restaurant,,,,,,,,,$$
696,Heatwave,,"https://www.google.com/maps?q=-6.8897273,107.5955572",Ritel,Ritel Umum,,,,,,,,,$$
697,Heerens,,"https://www.google.com/maps?q=-6.8891601,107.5955422",Ritel,Ritel Umum,,,,,,,,,$$
698,Hemangini Hotel Bandung,,"https://www.google.com/maps?q=-6.8807048,107.599154",Akomodasi,Hotel,,,,,,,,,$$$
699,Hemart Cigondewah (Warung Hj. Heni),,"https://www.google.com/maps?q=-6.9419659,107.5602681",Ritel,Minimarket,,,,,,,,,$
700,Herb & Spice,,"https://www.google.com/maps?q=-6.9026858,107.5973876",Kuliner,Restaurant,,,,,,,,,$$
701,Hero,,"https://www.google.com/maps?q=-6.9156463,107.5935529",Ritel,Minimarket,,,,,,,,,$
702,Hettie Salon (hair and beauty salon),,"https://www.google.com/maps?q=-6.9050348,107.59665",Ritel,Minimarket,,,,,,,,,$
703,Homy Kost Ekslusif Bandung,,"https://www.google.com/maps?q=-6.8841694,107.6119671",Akomodasi,Hotel,,,,,,,,,$$$
704,Hotel Ammeerra,,"https://www.google.com/maps?q=-6.8725627,107.5889075",Akomodasi,Hotel,,,,,,,,,$$$
705,Hotel Chrysanta,,"https://www.google.com/maps?q=-6.9005946,107.5979326",Akomodasi,Hotel,,,,,,,,,$$$
706,Hotel Cihampelas 3,,"https://www.google.com/maps?q=-6.8884875,107.6038967",Akomodasi,Hotel,,,,,,,,,$$$
707,Hotel Gegerkalong Asri,,"https://www.google.com/maps?q=-6.8682763,107.5852847",Akomodasi,Hotel,,,,,,,,,$$$
708,Hotel Ilos,,"https://www.google.com/maps?q=-6.8909513,107.5844269",Akomodasi,Hotel,,,,,,,,,$$$
709,Hotel Karangsetra,,"https://www.google.com/maps?q=-6.8829107,107.5955647",Akomodasi,Hotel,,,,,,,,,$$$
710,Hotel Pelangi Indah,,"https://www.google.com/maps?q=-6.9098226,107.597969",Akomodasi,Hotel,,,,,,,,,$$$
